customer_id,age,income,income_band,employment_type,region,signup_date
1218242,,60000.0,50k-75k,1 year,South,2011-10-01
1221915,,75000.0,75k-100k,< 1 year,West,2011-10-01
1221677,,37000.0,25k-50k,6 years,South,2011-10-01
1167255,,40000.0,25k-50k,1 year,Midwest,2011-10-01
1221867,,80000.0,75k-100k,4 years,South,2011-10-01
1212720,,21000.0,<25k,2 years,West,2011-10-01
1221844,,27000.0,25k-50k,1 year,South,2011-10-01
1221648,,70000.0,50k-75k,1 year,West,2011-10-01
1201484,,80000.0,75k-100k,10+ years,South,2011-10-01
1221609,,75000.0,75k-100k,5 years,Northeast,2011-10-01
1221608,,71000.0,50k-75k,2 years,South,2011-10-01
1221770,,42000.0,25k-50k,6 years,South,2011-10-01
1199867,,75000.0,75k-100k,< 1 year,Midwest,2011-10-01
1221541,,97000.0,75k-100k,9 years,South,2011-10-01
1221271,,68000.0,50k-75k,10+ years,South,2011-10-01
1215454,,75000.0,75k-100k,10+ years,Northeast,2011-10-01
1160538,,70000.0,50k-75k,10+ years,Northeast,2011-10-01
1208701,,35000.0,25k-50k,10+ years,South,2011-10-01
1208136,,45000.0,25k-50k,< 1 year,West,2011-10-01
1187843,,48000.0,25k-50k,< 1 year,Midwest,2011-10-01
1193665,,53000.0,50k-75k,10+ years,Northeast,2011-10-01
1189353,,30000.0,25k-50k,< 1 year,West,2011-10-01
1169212,,38500.0,25k-50k,8 years,West,2011-10-01
1193447,,39000.0,25k-50k,10+ years,Midwest,2011-10-01
1193458,,150000.0,100k+,10+ years,West,2011-10-01
1193580,,122400.0,100k+,10+ years,West,2011-10-01
1193390,,26436.0,25k-50k,4 years,South,2011-10-01
1193561,,50000.0,50k-75k,10+ years,Midwest,2011-10-01
1193311,,50000.0,50k-75k,< 1 year,Northeast,2011-10-01
1190782,,80000.0,75k-100k,6 years,Northeast,2011-10-01
1193443,,55200.0,50k-75k,2 years,West,2011-10-01
1193431,,50000.0,50k-75k,1 year,Midwest,2011-10-01
1193285,,100000.0,100k+,10+ years,Northeast,2011-10-01
1193256,,76000.0,75k-100k,7 years,West,2011-10-01
1192553,,40000.0,25k-50k,5 years,South,2011-10-01
1193277,,28800.0,25k-50k,8 years,South,2011-10-01
1193257,,70000.0,50k-75k,1 year,Northeast,2011-10-01
1192577,,135000.0,100k+,6 years,West,2011-10-01
1056736,,64000.0,50k-75k,3 years,Northeast,2011-10-01
1190949,,33600.0,25k-50k,1 year,Midwest,2011-10-01
1193215,,60000.0,50k-75k,10+ years,South,2011-10-01
1193186,,51600.0,50k-75k,10+ years,South,2011-10-01
1193112,,47000.0,25k-50k,10+ years,South,2011-10-01
1193109,,52000.0,50k-75k,7 years,Midwest,2011-10-01
1193195,,90000.0,75k-100k,6 years,Midwest,2011-10-01
1193154,,145000.0,100k+,10+ years,Midwest,2011-10-01
1193179,,102500.0,100k+,4 years,South,2011-10-01
1187955,,12000.0,<25k,4 years,Midwest,2011-10-01
1110704,,72000.0,50k-75k,7 years,West,2011-10-01
1193177,,120155.0,100k+,4 years,South,2011-10-01
1193680,,122000.0,100k+,10+ years,West,2011-10-01
1193687,,88000.0,75k-100k,1 year,Northeast,2011-10-01
1194442,,99996.0,75k-100k,10+ years,Northeast,2011-10-01
1191463,,30000.0,25k-50k,10+ years,South,2011-10-01
1193734,,45000.0,25k-50k,< 1 year,Northeast,2011-10-01
1193210,,22356.0,<25k,2 years,West,2011-10-01
1193514,,100800.0,100k+,1 year,West,2011-10-01
1191318,,85000.0,75k-100k,1 year,Northeast,2011-10-01
1194418,,35000.0,25k-50k,1 year,South,2011-10-01
1190396,,33600.0,25k-50k,10+ years,South,2011-10-01
1194595,,52000.0,50k-75k,4 years,West,2011-10-01
1194376,,60000.0,50k-75k,3 years,South,2011-10-01
1194586,,64000.0,50k-75k,10+ years,Midwest,2011-10-01
1194571,,60000.0,50k-75k,< 1 year,Northeast,2011-10-01
1193599,,50000.0,50k-75k,6 years,Northeast,2011-10-01
1194364,,90000.0,75k-100k,10+ years,South,2011-10-01
1194547,,73000.0,50k-75k,10+ years,Midwest,2011-10-01
1187182,,80800.0,75k-100k,6 years,Northeast,2011-10-01
1194537,,96000.0,75k-100k,5 years,Northeast,2011-10-01
1192798,,60000.0,50k-75k,10+ years,Northeast,2011-10-01
1192660,,110888.0,100k+,< 1 year,South,2011-10-01
1194326,,81000.0,75k-100k,10+ years,Northeast,2011-10-01
1194525,,150000.0,100k+,3 years,Midwest,2011-10-01
1194516,,115000.0,100k+,4 years,West,2011-10-01
1192002,,102000.0,100k+,7 years,South,2011-10-01
1077549,,68666.0,50k-75k,7 years,Northeast,2011-10-01
1193885,,20485.0,<25k,Unknown,West,2011-10-01
1193884,,52500.0,50k-75k,4 years,West,2011-10-01
1193684,,45000.0,25k-50k,10+ years,West,2011-10-01
1193864,,70000.0,50k-75k,9 years,West,2011-10-01
1193673,,52500.0,50k-75k,10+ years,Northeast,2011-10-01
1193860,,22800.0,<25k,10+ years,Northeast,2011-10-01
1194450,,135000.0,100k+,8 years,Northeast,2011-10-01
1193062,,83195.0,75k-100k,9 years,Northeast,2011-10-01
1107223,,37200.0,25k-50k,10+ years,South,2011-10-01
1191061,,86000.0,75k-100k,1 year,South,2011-10-01
1192442,,116000.0,100k+,10+ years,South,2011-10-01
1084911,,54590.0,50k-75k,3 years,Northeast,2011-10-01
1190892,,28000.0,25k-50k,Unknown,West,2011-10-01
1192267,,66000.0,50k-75k,10+ years,Midwest,2011-10-01
1110028,,74004.0,50k-75k,10+ years,Midwest,2011-10-01
1192419,,240000.0,100k+,5 years,Northeast,2011-10-01
1110784,,80000.0,75k-100k,2 years,West,2011-10-01
1192390,,78000.0,75k-100k,2 years,South,2011-10-01
1191067,,75900.0,75k-100k,10+ years,South,2011-10-01
1190469,,83200.0,75k-100k,< 1 year,Northeast,2011-10-01
1191824,,109000.0,100k+,10+ years,South,2011-10-01
1192196,,32000.0,25k-50k,1 year,South,2011-10-01
1192192,,130000.0,100k+,7 years,Midwest,2011-10-01
1192347,,50000.0,50k-75k,3 years,West,2011-10-01
1192039,,50000.0,50k-75k,8 years,Northeast,2011-10-01
1192331,,104000.0,100k+,10+ years,South,2011-10-01
1192320,,54000.0,50k-75k,5 years,Northeast,2011-10-01
1188647,,48000.0,25k-50k,8 years,Northeast,2011-10-01
1192088,,65004.0,50k-75k,9 years,Northeast,2011-10-01
1191889,,80000.0,75k-100k,6 years,Northeast,2011-10-01
1192083,,42000.0,25k-50k,5 years,Northeast,2011-10-01
1191882,,21600.0,<25k,1 year,South,2011-10-01
1192070,,63000.0,50k-75k,Unknown,West,2011-10-01
1191842,,45000.0,25k-50k,5 years,South,2011-10-01
1191006,,60000.0,50k-75k,2 years,South,2011-10-01
1192048,,45996.0,25k-50k,10+ years,West,2011-10-01
1191841,,45000.0,25k-50k,9 years,West,2011-10-01
1192050,,102000.0,100k+,5 years,South,2011-10-01
1192265,,68000.0,50k-75k,7 years,South,2011-10-01
1106999,,42000.0,25k-50k,10+ years,South,2011-10-01
1192452,,63000.0,50k-75k,2 years,Northeast,2011-10-01
1192308,,75000.0,75k-100k,10+ years,West,2011-10-01
1193135,,80000.0,75k-100k,3 years,South,2011-10-01
1193035,,63900.0,50k-75k,10+ years,Northeast,2011-10-01
1192912,,100000.0,100k+,10+ years,Northeast,2011-10-01
1193116,,45000.0,25k-50k,6 years,South,2011-10-01
1073234,,102000.0,100k+,5 years,South,2011-10-01
1188555,,75000.0,75k-100k,5 years,West,2011-10-01
1108761,,110000.0,100k+,6 years,South,2011-10-01
1192959,,60000.0,50k-75k,3 years,Northeast,2011-10-01
1110793,,97000.0,75k-100k,< 1 year,South,2011-10-01
1192687,,96000.0,75k-100k,10+ years,South,2011-10-01
1192700,,130000.0,100k+,5 years,Midwest,2011-10-01
1192366,,73000.0,50k-75k,9 years,Northeast,2011-10-01
1192830,,45000.0,25k-50k,1 year,Northeast,2011-10-01
1192831,,155000.0,100k+,3 years,South,2011-10-01
1192821,,33000.0,25k-50k,10+ years,West,2011-10-01
1192681,,26004.0,25k-50k,3 years,Midwest,2011-10-01
1192680,,130000.0,100k+,3 years,Northeast,2011-10-01
1090227,,64000.0,50k-75k,5 years,Northeast,2011-10-01
1192654,,72000.0,50k-75k,10+ years,Northeast,2011-10-01
1192613,,30000.0,25k-50k,1 year,Midwest,2011-10-01
1192766,,48000.0,25k-50k,10+ years,West,2011-10-01
1190856,,75000.0,75k-100k,< 1 year,Northeast,2011-10-01
1192354,,130000.0,100k+,10+ years,West,2011-10-01
1192713,,150000.0,100k+,3 years,West,2011-10-01
1192551,,60000.0,50k-75k,10+ years,West,2011-10-01
1186125,,34400.0,25k-50k,5 years,West,2011-10-01
1037138,,60000.0,50k-75k,5 years,Midwest,2011-10-01
1192491,,76000.0,75k-100k,10+ years,South,2011-10-01
1192533,,57600.0,50k-75k,10+ years,West,2011-10-01
1192296,,49200.0,25k-50k,10+ years,Northeast,2011-10-01
1106036,,175000.0,100k+,2 years,Midwest,2011-10-01
1194449,,36000.0,25k-50k,10+ years,South,2011-10-01
1194626,,50000.0,50k-75k,10+ years,Midwest,2011-10-01
1195175,,160000.0,100k+,4 years,South,2011-10-01
1100475,,260000.0,100k+,8 years,West,2011-10-01
1096303,,250000.0,100k+,6 years,Northeast,2011-10-01
1196118,,125000.0,100k+,8 years,West,2011-10-01
1196023,,54000.0,50k-75k,8 years,South,2011-10-01
1195910,,33000.0,25k-50k,6 years,Midwest,2011-10-01
1195873,,75000.0,75k-100k,6 years,South,2011-10-01
1093599,,59000.0,50k-75k,6 years,Midwest,2011-10-01
1195841,,26400.0,25k-50k,4 years,Midwest,2011-10-01
1195919,,30000.0,25k-50k,5 years,South,2011-10-01
1195825,,250000.0,100k+,2 years,Northeast,2011-10-01
1188498,,230000.0,100k+,10+ years,West,2011-10-01
1195808,,73440.0,50k-75k,10+ years,West,2011-10-01
1195780,,129000.0,100k+,5 years,Northeast,2011-10-01
1195784,,20400.0,<25k,Unknown,South,2011-10-01
1195796,,149400.0,100k+,1 year,South,2011-10-01
1195673,,52000.0,50k-75k,10+ years,Northeast,2011-10-01
1195671,,42000.0,25k-50k,5 years,West,2011-10-01
1195779,,62000.0,50k-75k,10+ years,West,2011-10-01
1195655,,70000.0,50k-75k,2 years,West,2011-10-01
1195620,,90000.0,75k-100k,4 years,Midwest,2011-10-01
1195745,,48000.0,25k-50k,1 year,South,2011-10-01
1193858,,42480.0,25k-50k,< 1 year,West,2011-10-01
1195474,,55000.0,50k-75k,< 1 year,West,2011-10-01
1195716,,156000.0,100k+,5 years,West,2011-10-01
1195592,,100000.0,100k+,4 years,Northeast,2011-10-01
1195503,,100000.0,100k+,3 years,Northeast,2011-10-01
1195415,,100000.0,100k+,< 1 year,West,2011-10-01
1195575,,55000.0,50k-75k,5 years,Midwest,2011-10-01
1196151,,80000.0,75k-100k,6 years,South,2011-10-01
1194959,,115000.0,100k+,1 year,South,2011-10-01
1196143,,56000.0,50k-75k,10+ years,South,2011-10-01
1196185,,108000.0,100k+,7 years,Northeast,2011-10-01
1194529,,340000.0,100k+,1 year,Midwest,2011-10-01
1196927,,160000.0,100k+,6 years,Midwest,2011-10-01
1195005,,66000.0,50k-75k,3 years,South,2011-10-01
1196695,,85000.0,75k-100k,1 year,Northeast,2011-10-01
1196494,,82000.0,75k-100k,10+ years,West,2011-10-01
1195817,,48000.0,25k-50k,10+ years,South,2011-10-01
1196509,,57600.0,50k-75k,10+ years,West,2011-10-01
1196502,,110000.0,100k+,10+ years,Northeast,2011-10-01
1107486,,77250.0,75k-100k,3 years,Northeast,2011-10-01
1193520,,64320.0,50k-75k,10+ years,West,2011-10-01
1196626,,62500.0,50k-75k,3 years,South,2011-10-01
1196625,,87000.0,75k-100k,10+ years,Northeast,2011-10-01
1196468,,130000.0,100k+,5 years,West,2011-10-01
1196543,,85000.0,75k-100k,10+ years,Northeast,2011-10-01
1189858,,15000.0,<25k,3 years,South,2011-10-01
1196528,,70632.0,50k-75k,Unknown,South,2011-10-01
1195912,,60000.0,50k-75k,9 years,West,2011-10-01
1194335,,107004.0,100k+,10+ years,Northeast,2011-10-01
1196391,,36000.0,25k-50k,3 years,West,2011-10-01
1108462,,40800.0,25k-50k,10+ years,Northeast,2011-10-01
1196103,,140000.0,100k+,2 years,Northeast,2011-10-01
1196275,,34500.0,25k-50k,10+ years,West,2011-10-01
1196316,,90000.0,75k-100k,10+ years,Northeast,2011-10-01
1196334,,86244.0,75k-100k,Unknown,West,2011-10-01
1196228,,85000.0,75k-100k,5 years,South,2011-10-01
1195410,,70000.0,50k-75k,10+ years,Northeast,2011-10-01
1196216,,86400.0,75k-100k,2 years,West,2011-10-01
1196096,,29361.0,25k-50k,4 years,West,2011-10-01
1196209,,66100.0,50k-75k,5 years,Northeast,2011-10-01
1196090,,90050.0,75k-100k,3 years,Northeast,2011-10-01
1110193,,40000.0,25k-50k,10+ years,Northeast,2011-10-01
1189600,,200000.0,100k+,9 years,Northeast,2011-10-01
1195471,,55000.0,50k-75k,7 years,South,2011-10-01
1194801,,43400.0,25k-50k,6 years,South,2011-10-01
1194996,,44500.0,25k-50k,10+ years,West,2011-10-01
1188375,,66600.0,50k-75k,3 years,South,2011-10-01
1194946,,70000.0,50k-75k,Unknown,Midwest,2011-10-01
1194927,,125000.0,100k+,3 years,South,2011-10-01
1193617,,61500.0,50k-75k,5 years,South,2011-10-01
1192168,,53700.0,50k-75k,8 years,Northeast,2011-10-01
1194967,,72000.0,50k-75k,4 years,South,2011-10-01
1194970,,54000.0,50k-75k,Unknown,West,2011-10-01
1194971,,368000.0,100k+,5 years,Northeast,2011-10-01
1193882,,83660.0,75k-100k,< 1 year,South,2011-10-01
1194763,,66000.0,50k-75k,5 years,Northeast,2011-10-01
1194755,,45000.0,25k-50k,6 years,West,2011-10-01
1191481,,18000.0,<25k,2 years,Midwest,2011-10-01
1194695,,115000.0,100k+,7 years,West,2011-10-01
1194736,,79000.0,75k-100k,2 years,South,2011-10-01
1194732,,36000.0,25k-50k,7 years,West,2011-10-01
1193531,,127000.0,100k+,9 years,South,2011-10-01
1194369,,50000.0,50k-75k,10+ years,Midwest,2011-10-01
1194650,,60000.0,50k-75k,10+ years,West,2011-10-01
1194704,,80000.0,75k-100k,5 years,Northeast,2011-10-01
1097034,,62845.0,50k-75k,10+ years,South,2011-10-01
1193054,,128800.0,100k+,10+ years,Northeast,2011-10-01
1088780,,43992.0,25k-50k,10+ years,Midwest,2011-10-01
1194670,,55000.0,50k-75k,6 years,West,2011-10-01
1194479,,112000.0,100k+,< 1 year,Midwest,2011-10-01
1194646,,61000.0,50k-75k,2 years,Midwest,2011-10-01
1087831,,78000.0,75k-100k,10+ years,South,2011-10-01
1194458,,65000.0,50k-75k,3 years,South,2011-10-01
1103605,,21000.0,<25k,< 1 year,Northeast,2011-10-01
1195059,,50000.0,50k-75k,10+ years,West,2011-10-01
1104282,,34000.0,25k-50k,10+ years,South,2011-10-01
1194908,,200000.0,100k+,6 years,West,2011-10-01
1195152,,14400.0,<25k,1 year,Northeast,2011-10-01
1193616,,170000.0,100k+,2 years,South,2011-10-01
1193037,,74000.0,50k-75k,5 years,Midwest,2011-10-01
1195515,,30720.0,25k-50k,5 years,West,2011-10-01
1195306,,38000.0,25k-50k,9 years,Midwest,2011-10-01
1195437,,33000.0,25k-50k,7 years,West,2011-10-01
1195434,,43000.0,25k-50k,2 years,South,2011-10-01
1194965,,28764.0,25k-50k,5 years,Midwest,2011-10-01
1195268,,62000.0,50k-75k,1 year,South,2011-10-01
1195269,,62000.0,50k-75k,Unknown,West,2011-10-01
1195402,,35000.0,25k-50k,6 years,West,2011-10-01
1195400,,69000.0,50k-75k,4 years,Midwest,2011-10-01
1195236,,92001.0,75k-100k,3 years,South,2011-10-01
1111239,,85000.0,75k-100k,1 year,West,2011-10-01
1191282,,85900.0,75k-100k,7 years,South,2011-10-01
1093428,,105000.0,100k+,4 years,Midwest,2011-10-01
1195384,,37500.0,25k-50k,< 1 year,Midwest,2011-10-01
1195377,,72000.0,50k-75k,2 years,West,2011-10-01
1195220,,94000.0,75k-100k,10+ years,South,2011-10-01
1193809,,69996.0,50k-75k,10+ years,South,2011-10-01
1195199,,47148.0,25k-50k,7 years,West,2011-10-01
1190684,,30000.0,25k-50k,7 years,West,2011-10-01
1190774,,70000.0,50k-75k,3 years,Midwest,2011-10-01
1195181,,75000.0,75k-100k,4 years,South,2011-10-01
1195110,,64000.0,50k-75k,1 year,South,2011-10-01
1195089,,20400.0,<25k,Unknown,Midwest,2011-10-01
1195093,,31400.0,25k-50k,1 year,South,2011-10-01
1194558,,36000.0,25k-50k,5 years,South,2011-10-01
1195126,,20000.0,<25k,5 years,West,2011-10-01
1195071,,75000.0,75k-100k,2 years,Midwest,2011-10-01
1195216,,65000.0,50k-75k,< 1 year,Midwest,2011-10-01
1196953,,45000.0,25k-50k,2 years,West,2011-10-01
1191809,,98850.0,75k-100k,3 years,West,2011-10-01
1186439,,180000.0,100k+,5 years,Midwest,2011-10-01
1187181,,93000.0,75k-100k,10+ years,Northeast,2011-10-01
1090216,,35000.0,25k-50k,1 year,Midwest,2011-10-01
1187320,,27000.0,25k-50k,4 years,Northeast,2011-10-01
1187061,,95000.0,75k-100k,10+ years,Midwest,2011-10-01
1186706,,129996.0,100k+,10+ years,South,2011-10-01
1187053,,84996.0,75k-100k,4 years,South,2011-10-01
1107152,,119004.0,100k+,9 years,South,2011-10-01
1186691,,110000.0,100k+,10+ years,South,2011-10-01
1186855,,34800.0,25k-50k,10+ years,Northeast,2011-10-01
1186795,,51654.36,50k-75k,10+ years,South,2011-10-01
1186786,,60000.0,50k-75k,10+ years,West,2011-10-01
1186274,,81996.0,75k-100k,< 1 year,West,2011-10-01
1186592,,68000.0,50k-75k,8 years,South,2011-10-01
1080603,,70000.0,50k-75k,4 years,West,2011-10-01
1186523,,84000.0,75k-100k,4 years,West,2011-10-01
1186270,,100000.0,100k+,10+ years,West,2011-10-01
1186412,,112140.0,100k+,10+ years,West,2011-10-01
1186407,,88000.0,75k-100k,1 year,West,2011-10-01
1186297,,105000.0,100k+,10+ years,Northeast,2011-10-01
1107674,,48000.0,25k-50k,9 years,South,2011-10-01
1046144,,40000.0,25k-50k,5 years,Northeast,2011-10-01
1186254,,74400.0,50k-75k,9 years,West,2011-10-01
1088148,,175000.0,100k+,10+ years,West,2011-10-01
1186219,,150000.0,100k+,Unknown,West,2011-10-01
1051635,,100000.0,100k+,6 years,South,2011-10-01
1076890,,63240.0,50k-75k,< 1 year,Midwest,2011-10-01
1186189,,7200.0,<25k,Unknown,Northeast,2011-10-01
1169270,,74000.0,50k-75k,8 years,Northeast,2011-10-01
1105996,,39000.0,25k-50k,10+ years,South,2011-10-01
1187407,,127000.0,100k+,9 years,Northeast,2011-10-01
1142850,,24960.0,<25k,1 year,Midwest,2011-10-01
1187414,,42000.0,25k-50k,7 years,Northeast,2011-10-01
1187492,,35000.0,25k-50k,5 years,Midwest,2011-10-01
1188048,,50000.0,50k-75k,< 1 year,West,2011-10-01
1188628,,82600.0,75k-100k,6 years,West,2011-10-01
1142724,,43000.0,25k-50k,7 years,Northeast,2011-10-01
1188340,,86400.0,75k-100k,Unknown,West,2011-10-01
1142779,,132996.0,100k+,10+ years,West,2011-10-01
1111201,,115200.0,100k+,1 year,South,2011-10-01
1188597,,150000.0,100k+,10+ years,Midwest,2011-10-01
1186521,,33600.0,25k-50k,1 year,South,2011-10-01
1188544,,30000.0,25k-50k,2 years,South,2011-10-01
1188321,,51600.0,50k-75k,3 years,West,2011-10-01
1107897,,140000.0,100k+,2 years,Midwest,2011-10-01
1188091,,57000.0,50k-75k,10+ years,Midwest,2011-10-01
1188071,,80000.0,75k-100k,5 years,Northeast,2011-10-01
1188278,,250000.0,100k+,3 years,West,2011-10-01
1188078,,165000.0,100k+,10+ years,South,2011-10-01
1188209,,74292.48,50k-75k,10+ years,South,2011-10-01
1188008,,57000.0,50k-75k,4 years,Northeast,2011-10-01
1187992,,84000.0,75k-100k,10+ years,South,2011-10-01
1187971,,70000.0,50k-75k,7 years,South,2011-10-01
1187857,,55000.0,50k-75k,2 years,West,2011-10-01
1078453,,72996.0,50k-75k,3 years,West,2011-10-01
1188118,,110000.0,100k+,Unknown,West,2011-10-01
1187692,,36000.0,25k-50k,10+ years,West,2011-10-01
1199601,,77000.0,75k-100k,2 years,West,2011-10-01
1187809,,80196.0,75k-100k,2 years,South,2011-10-01
1186485,,305000.0,100k+,< 1 year,South,2011-10-01
1110314,,65000.0,50k-75k,10+ years,South,2011-10-01
1187609,,85000.0,75k-100k,10+ years,South,2011-10-01
1187537,,62000.0,50k-75k,6 years,South,2011-10-01
1187521,,34000.0,25k-50k,10+ years,Midwest,2011-10-01
1188664,,55000.0,50k-75k,8 years,South,2011-10-01
1169146,,175000.0,100k+,Unknown,West,2011-10-01
1108960,,192000.0,100k+,Unknown,Northeast,2011-10-01
1109519,,40000.0,25k-50k,8 years,Midwest,2011-10-01
1109361,,42000.0,25k-50k,10+ years,Midwest,2011-10-01
1109282,,100000.0,100k+,10+ years,West,2011-10-01
1108976,,60000.0,50k-75k,Unknown,Northeast,2011-10-01
1093302,,58000.0,50k-75k,< 1 year,South,2011-10-01
1107660,,50000.0,50k-75k,1 year,South,2011-10-01
1108562,,130000.0,100k+,2 years,Northeast,2011-10-01
1108714,,42000.0,25k-50k,2 years,South,2011-10-01
1095101,,120000.0,100k+,4 years,Midwest,2011-10-01
1108636,,75000.0,75k-100k,10+ years,West,2011-10-01
1108501,,90000.0,75k-100k,8 years,Northeast,2011-10-01
1108407,,129000.0,100k+,< 1 year,South,2011-10-01
1108399,,15889.2,<25k,Unknown,Northeast,2011-10-01
1108357,,87500.0,75k-100k,7 years,Northeast,2011-10-01
1103679,,80000.0,75k-100k,1 year,West,2011-10-01
1107508,,208000.0,100k+,10+ years,Northeast,2011-10-01
1082728,,60000.0,50k-75k,10+ years,South,2011-10-01
1108028,,174996.0,100k+,5 years,Midwest,2011-10-01
1107957,,206000.0,100k+,5 years,Northeast,2011-10-01
1107923,,80000.0,75k-100k,10+ years,West,2011-10-01
1104235,,47000.0,25k-50k,3 years,South,2011-10-01
1107652,,52800.0,50k-75k,10+ years,South,2011-10-01
1106789,,57500.0,50k-75k,1 year,West,2011-10-01
1106292,,60000.0,50k-75k,< 1 year,South,2011-10-01
1104595,,96000.0,75k-100k,2 years,West,2011-10-01
1014430,,60000.0,50k-75k,10+ years,South,2011-10-01
523086,,150000.0,100k+,3 years,Northeast,2011-10-01
1102106,,75000.0,75k-100k,2 years,West,2011-10-01
1093815,,395000.0,100k+,3 years,South,2011-10-01
1090213,,50000.0,50k-75k,2 years,South,2011-10-01
1111623,,140000.0,100k+,4 years,Midwest,2011-10-01
1109228,,115000.0,100k+,10+ years,Northeast,2011-10-01
1104434,,65000.0,50k-75k,3 years,West,2011-10-01
1106551,,62000.0,50k-75k,2 years,Northeast,2011-10-01
1109221,,43392.0,25k-50k,2 years,West,2011-10-01
1111693,,95234.0,75k-100k,10+ years,Northeast,2011-10-01
1110583,,60000.0,50k-75k,10+ years,West,2011-10-01
1111461,,100000.0,100k+,< 1 year,Northeast,2011-10-01
1106319,,51000.0,50k-75k,4 years,Midwest,2011-10-01
1111619,,82500.0,75k-100k,1 year,West,2011-10-01
1111401,,72000.0,50k-75k,10+ years,Midwest,2011-10-01
1111367,,43000.0,25k-50k,10+ years,South,2011-10-01
1111267,,21084.0,<25k,Unknown,South,2011-10-01
1111529,,110000.0,100k+,10+ years,South,2011-10-01
1111371,,43538.0,25k-50k,10+ years,Northeast,2011-10-01
1097362,,65000.0,50k-75k,5 years,South,2011-10-01
1109011,,97200.0,75k-100k,10+ years,South,2011-10-01
1107454,,36000.0,25k-50k,Unknown,South,2011-10-01
1111258,,99000.0,75k-100k,10+ years,South,2011-10-01
1094191,,150000.0,100k+,< 1 year,South,2011-10-01
1110097,,34039.08,25k-50k,Unknown,Midwest,2011-10-01
1110988,,106000.0,100k+,10+ years,Northeast,2011-10-01
1110944,,51600.0,50k-75k,10+ years,South,2011-10-01
1111138,,80000.0,75k-100k,3 years,South,2011-10-01
1110816,,170000.0,100k+,8 years,Northeast,2011-10-01
1095063,,25209.6,25k-50k,6 years,West,2011-10-01
1095175,,38720.64,25k-50k,10+ years,South,2011-10-01
1099352,,72000.0,50k-75k,7 years,South,2011-10-01
1094044,,130000.0,100k+,10+ years,South,2011-10-01
1106139,,78000.0,75k-100k,10+ years,Northeast,2011-10-01
1094245,,83000.0,75k-100k,5 years,Midwest,2011-10-01
1110061,,156000.0,100k+,2 years,West,2011-10-01
1096806,,50000.0,50k-75k,< 1 year,West,2011-10-01
1105643,,56000.0,50k-75k,2 years,Northeast,2011-10-01
